59.608936309814,1335.59375
18.393039703369,1335.59375
20.478010177612,1335.59375
22.300958633423,1335.59375
18.028020858765,1335.59375
25.318145751953,1335.59375
25.936126708984,1335.59375
28.520107269287,1335.59375
19.489049911499,1335.59375
20.610094070435,1335.59375
28.035879135132,1335.59375
19.845008850098,1335.59375
27.440071105957,1335.59375
24.070024490356,1335.59375
16.717910766602,1335.59375
28.559923171997,1335.59375
20.076990127563,1335.59375
28.010845184326,1335.59375
19.74892616272,1335.59375
17.847061157227,1335.59375
19.719123840332,1335.59375
26.248931884766,1335.59375
26.640176773071,1335.59375
18.013954162598,1335.59375
16.965866088867,1335.59375
17.748117446899,1335.59375
27.987003326416,1335.59375
26.439905166626,1335.59375
28.55396270752,1335.59375
16.899108886719,1335.59375
16.764879226685,1335.59375
26.982069015503,1335.59375
15.515089035034,1335.59375
18.731832504272,1335.59375
28.19299697876,1335.59375
16.515016555786,1335.59375
16.853809356689,1335.59375
16.740083694458,1335.59375
22.639036178589,1335.59375
16.998052597046,1335.59375
28.463125228882,1335.59375
16.814947128296,1335.59375
18.327951431274,1335.59375
28.877973556519,1335.59375
26.901006698608,1335.59375
17.622947692871,1335.59375
16.356945037842,1335.59375
17.554044723511,1335.59375
